ask,bid,due,emittent,ratio,strike,wkn,wkn_link
0.21,0.19,18.12.2019,HSBC,0.1,14.0,TD8Y8F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8F
2.37,2.35,16.12.2020,HypoVereinsbank/UniCredit,1.0,14.0,HW4HB0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HB0
1.88,1.86,18.12.2019,HypoVereinsbank/UniCredit,1.0,14.0,HW4HA5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4HA5
1.4,1.38,13.03.2019,Société Générale S.A.,1.0,14.0,SC2EZH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZH
0.17,0.15,19.06.2019,HSBC,0.1,14.0,TD8Y8E,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8E
0.19,0.17,18.09.2019,HSBC,0.1,14.0,TD9P4N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD9P4N
0.117,0.112,21.12.2018,Goldman Sachs,0.1,14.0,GD6SMD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GD6SMD
0.15,0.14,15.03.2019,Commerzbank AG,0.1,14.0,CV2VVR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV2VVR
0.23,0.22,15.06.2020,UBS,0.1,14.0,UW96AW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW96AW
1.17,1.13,18.12.2018,BNP Paribas,1.0,14.0,PP0BXJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXJ
0.23,0.21,17.06.2020,HSBC,0.1,14.0,TD8Y8G,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8G
1.18,1.16,21.12.2018,DZ Bank AG,1.0,14.0,DD0KYS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KYS
1.18,1.16,19.12.2018,HypoVereinsbank/UniCredit,1.0,14.0,HW49TC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW49TC
1.73,1.71,20.09.2019,DZ Bank AG,1.0,14.0,DD1554,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1554
0.13,0.11,19.12.2018,HSBC,0.1,14.0,TD8Y8C,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Y8C
1.84,1.82,18.09.2019,Société Générale S.A.,1.0,14.0,SC6M5W,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5W
1.59,1.57,19.06.2019,Société Générale S.A.,1.0,14.0,SC300A,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300A
1.66,1.58,17.06.2019,CITI,1.0,14.0,CY8M2R,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2R
0.26,0.23,16.06.2021,HSBC,0.1,14.0,TR0C2N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2N
0.16,0.15,17.06.2019,CITI,0.1,14.0,CY8M2Q,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2Q
1.52,1.5,19.06.2019,Société Générale S.A.,1.0,14.2,SC300B,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300B
1.58,1.54,18.06.2019,BNP Paribas,1.0,14.0,PP1GQS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQS
0.11,0.1,17.12.2018,UBS,0.1,14.2,UW7G6Z,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW7G6Z
1.2,1.16,21.12.2018,Vontobel Financial Products GmbH,1.0,14.0,VL3Q8C,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL3Q8C
1.38,1.34,15.03.2019,BNP Paribas,1.0,14.0,PP2440,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP2440
1.55,1.53,19.06.2019,HypoVereinsbank/UniCredit,1.0,14.0,HW73EV,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EV
1.09,1.07,19.12.2018,HypoVereinsbank/UniCredit,1.0,14.2,HW48GP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW48GP
1.63,1.61,19.06.2019,Société Générale S.A.,1.0,13.9,SC30Z9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30Z9
1.57,1.49,17.06.2019,CITI,1.0,14.25,CY8M2T,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2T
1.3,1.28,13.03.2019,HypoVereinsbank/UniCredit,1.0,14.2,HW9EDN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDN
0.0,0.0,13.03.2019,Deutsche Bank,1.0,14.0,DM8VZK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DM8VZK
1.8,1.78,18.09.2019,Société Générale S.A.,1.0,14.1,SC64ST,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64ST
1.87,1.85,18.09.2019,Société Générale S.A.,1.0,13.9,SC64SS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SS
1.15,1.13,19.12.2018,Société Générale S.A.,1.0,14.1,SC42Y6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y6
1.44,1.42,13.03.2019,Société Générale S.A.,1.0,13.9,SC2EZG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZG
1.33,1.31,13.03.2019,Société Générale S.A.,1.0,14.2,SC2EZJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZJ
1.37,1.35,13.03.2019,Société Générale S.A.,1.0,14.1,SC2EVE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EVE
1.33,1.31,19.12.2018,Société Générale S.A.,1.1204,14.01,SE9LY4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SE9LY4
0.14,0.13,17.12.2018,UBS,0.1,13.6,UW8UND,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW8UND
0.2,0.19,16.12.2019,CITI,0.1,14.0,CQ0HZJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZJ
1.53,1.51,13.03.2019,HypoVereinsbank/UniCredit,1.0,13.6,HW9Z4M,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9Z4M
0.163,0.158,21.06.2019,Goldman Sachs,0.1,14.0,GD6SME,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GD6SME
1.35,1.33,19.12.2018,Société Générale S.A.,1.0,13.6,SC42Y2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y2
1.56,1.54,13.03.2019,Société Générale S.A.,1.0,13.6,SC3XTG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC3XTG
0.15,0.14,17.12.2018,UBS,0.1,13.2,UW97PJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW97PJ
1.52,1.5,19.12.2018,Société Générale S.A.,1.0,13.2,SC5DDC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDC
1.92,1.9,19.06.2019,Société Générale S.A.,1.0,13.2,SC5DDJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDJ
1.87,1.85,19.06.2019,HypoVereinsbank/UniCredit,1.0,13.2,HW73ER,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73ER
2.16,2.14,18.09.2019,Société Générale S.A.,1.0,13.2,SC64SL,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SL
1.31,1.3,19.12.2018,HypoVereinsbank/UniCredit,1.0,13.6,HW4BPG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4BPG
2.2,2.18,18.12.2019,HypoVereinsbank/UniCredit,1.0,13.2,HW9ZA8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9ZA8
1.48,1.46,19.12.2018,HypoVereinsbank/UniCredit,1.0,13.2,HW4DGB,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4DGB
0.12,0.11,15.10.2018,UBS,0.1,13.5,UV05CZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV05CZ
1.7,1.68,13.03.2019,HypoVereinsbank/UniCredit,1.0,13.2,HW9Z4K,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9Z4K
2.13,2.09,20.12.2019,DZ Bank AG,1.0,13.5,DD4J08,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD4J08
0.22,0.21,16.12.2019,CITI,0.1,13.5,CQ0HZE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZE
1.12,1.1,19.12.2018,Société Générale S.A.,1.0,14.2,SC42Y7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y7
1.78,1.76,13.03.2019,Société Générale S.A.,1.0,13.1,SC5K5G,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5K5G
0.13,0.12,12.11.2018,UBS,0.1,13.5,UV04NZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV04NZ
1.75,1.73,19.06.2019,Société Générale S.A.,1.0,13.6,SC30Z6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30Z6
2.2,2.18,18.09.2019,Société Générale S.A.,1.0,13.1,SC64SK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SK
1.61,1.59,19.12.2018,Société Générale S.A.,1.0,13.0,SC5DDB,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5DDB
0.16,0.15,17.12.2018,CITI,0.1,13.0,CY8M22,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M22
1.96,1.94,19.06.2019,Société Générale S.A.,1.0,13.1,SC5K5H,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5K5H
1.8,1.76,21.06.2019,Vontobel Financial Products GmbH,1.0,13.5,VL73HA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL73HA
0.24,0.22,18.12.2019,HSBC,0.1,13.0,TR0C2G,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2G
0.0,0.0,13.03.2019,Deutsche Bank,1.0,13.5,DS1Y6B,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y6B
0.0,0.0,19.06.2019,Deutsche Bank,1.0,13.5,DS1Y6F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y6F
2.22,2.14,16.12.2019,CITI,1.0,13.5,CQ0HZF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZF
1.56,1.54,19.12.2018,Société Générale S.A.,1.0,13.1,SC5K5F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC5K5F
1.39,1.37,19.12.2018,Société Générale S.A.,1.0,13.5,SC42Y1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC42Y1
1.17,1.13,21.12.2018,BNP Paribas,1.0,14.0,PR5K42,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PR5K42
2.03,2.01,18.09.2019,Société Générale S.A.,1.0,13.5,SC6M5V,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5V
0.22,0.2,19.06.2019,HSBC,0.1,13.0,TR0C2A,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2A
1.63,1.59,15.03.2019,Vontobel Financial Products GmbH,1.0,13.5,VL73HF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL73HF
0.2,0.18,19.06.2019,HSBC,0.1,13.5,TR0C2B,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2B
1.77,1.73,21.06.2019,DZ Bank AG,1.0,13.5,DD0KZC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KZC
0.27,0.26,14.12.2020,UBS,0.1,13.5,UW9RUW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW9RUW
0.0,0.0,21.06.2019,Raiffeisen Centrobank AG,0.1,13.5,RC0M39,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/RC0M39
0.16,0.14,19.12.2018,HSBC,0.1,13.5,TR0C26,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C26
2.75,2.68,19.12.2018,Morgan Stanley & Co. International plc,1.0,11.0,MF4S52,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF4S52
2.95,2.91,15.03.2019,DZ Bank AG,1.0,11.0,DD6CJA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD6CJA
0.18,0.17,17.06.2019,CITI,0.1,13.5,CY8M2L,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2L
1.37,1.33,18.12.2018,BNP Paribas,1.0,13.5,PP0BXH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXH
0.0,5.06,19.12.2018,Morgan Stanley & Co. International plc,1.0,11.0,MF2YVQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YVQ
2.17,2.13,20.09.2019,DZ Bank AG,1.0,13.0,DD1552,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1552
0.33,0.29,21.12.2018,Société Générale S.A.,0.112,10.93,SE5TMJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SE5TMJ
3.27,3.25,17.12.2018,CITI,1.1204,10.71,CX5QGM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CX5QGM
0.4,0.38,18.12.2019,HSBC,0.112,10.71,TD6JAJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD6JAJ
3.25,3.21,20.09.2019,DZ Bank AG,1.0,11.0,DD6CJC,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD6CJC
0.44,0.42,16.12.2020,HSBC,0.112,10.71,TD6B07,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD6B07
0.2,0.16,15.03.2019,DZ Bank AG,0.1,13.0,DGW67U,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DGW67U
0.28,0.27,21.12.2018,Goldman Sachs,0.1,11.0,GM0LSZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/GM0LSZ
1.55,1.53,19.06.2019,Société Générale S.A.,1.0,14.1,SC30X1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30X1
